id,descripcion,id_anfitrion,nombre_anfitrion,anfitrion_desde,superanfitrion,barrio,latitud,longitud,tipo_alojamiento,huespedes,politica_cancelacion
2554527,COZY APARTMENT WITH TERRACE 2,12536089,Hugo Daniel,2014-02-24,TRUE,Recoleta,-34.5993,-58.38708,Alojamiento entero,3,moderate
2557325,Elegant Apartment in a Prime Location in Palermo Soho,13079059,Claudia,2014-03-12,TRUE,Palermo,-34.57723,-58.44055,Alojamiento entero,2,moderate
2560597,"SOLEADO CUARTO LOFT. CAMINITO, LA BOCA.DESAYUNO!",6636647,Patricia,2013-05-29,TRUE,Boca,-34.64162,-58.36743,Habitación privada,2,moderate
2560744,BEAUTIFUL ROOM FOR RENT DOWNTOWN,1864747,Irina,2012-03-05,FALSE,Almagro,-34.61027,-58.42127,Habitación privada,2,strict_14_with_grace_period
2565335,Flat next to all the main spots!,11483615,Mariana,2014-01-20,TRUE,Recoleta,-34.58573,-58.39453,Alojamiento entero,3,strict_14_with_grace_period
2571320,"Studio in Buenos Aires, Palermo 5º",10032279,Alfredo,2013-11-15,FALSE,Palermo,-34.57,-58.4313,Alojamiento entero,2,moderate
2574061,Cozy Studio in Palermo Buenos Aires,13180808,Gaston,2014-03-16,TRUE,Palermo,-34.57953,-58.42896,Alojamiento entero,2,moderate
2575561,Hotel Carrara,13188691,Victor Daniel,2014-03-16,FALSE,Balvanera,-34.61015,-58.39959,Habitación privada,2,flexible
2576253,Cozy and fully equipped apartment,13191613,Julián,2014-03-16,FALSE,Monserrat,-34.61419,-58.37393,Alojamiento entero,2,flexible
2577417,MODERN-COSY-LUMINOUS IN RECOLETA,2794693,Laura,2012-07-01,FALSE,Recoleta,-34.58877,-58.39248,Alojamiento entero,4,moderate
2577656,Amazing Studio in Recoleta´s Heart4,10499928,Sebastian,2013-12-08,FALSE,Recoleta,-34.58693,-58.40813,Alojamiento entero,2,flexible
2582844,Habitracion en suite/ baño privado,13225114,Rolando,2014-03-17,FALSE,Caballito,-34.61235,-58.43278,Habitación privada,2,flexible
2585852,Luxury apartment Palermo: pool&gym,11183526,Jazmin & Martin,2014-01-10,TRUE,Palermo,-34.57824,-58.4287,Alojamiento entero,2,moderate
2585882,New building in Palermo Soho quiet,1482817,Lorena,2011-12-07,FALSE,Palermo,-34.5877,-58.43273,Alojamiento entero,4,flexible
2586374,Luminoso departamento en Palermo,4870389,Alicia,2013-01-27,FALSE,Recoleta,-34.59349,-58.41321,Alojamiento entero,2,moderate
2589752,Soho Point New Luxury Studio!!,1409800,Mariano,2011-11-15,TRUE,Palermo,-34.59153,-58.42555,Alojamiento entero,3,flexible
2591585,Double room in Recoleta guest house w roof terrace,13267167,Eva,2014-03-18,TRUE,Recoleta,-34.59594,-58.40603,Habitación privada,2,flexible
2593652,PALERMO SOHO STUDIO 2 PAX NEW APART,11972481,Mario,2014-02-05,TRUE,Palermo,-34.58888,-58.42326,Alojamiento entero,2,strict_14_with_grace_period
2593691,APARTAMENTO ACOGEDOR  en palermo,13278469,Leonardo,2014-03-18,FALSE,Palermo,-34.57342,-58.42394,Alojamiento entero,3,moderate
2594227,HOUSE Palermo with terrace & patio,13246091,Carolina,2014-03-18,FALSE,Colegiales,-34.57059,-58.445,Alojamiento entero,4,strict_14_with_grace_period
2594251,Lindo limpio independiente seguro!!,2972061,Laura,2012-07-17,TRUE,Nuñez,-34.55694,-58.46625,Habitación privada,1,strict_14_with_grace_period
2597639,Modern and lightly apartment,13302729,Sara,2014-03-19,FALSE,Recoleta,-34.58784,-58.40494,Habitación privada,1,flexible
2599190,Beautiful Apartment in Palermo,13271922,Paola,2014-03-18,FALSE,Villa Crespo,-34.59555,-58.43856,Alojamiento entero,3,flexible
2599518,Downtown & Recoleta - Cozy Studio,2597734,BairesApartments,2012-06-10,FALSE,Balvanera,-34.60127,-58.39511,Alojamiento entero,2,moderate
2599538,Belgrano Apartment - Amazing View!,2597734,BairesApartments,2012-06-10,FALSE,Belgrano,-34.55812,-58.45801,Alojamiento entero,2,moderate
2601512,San Telmo-2 Bedroom LOFT w/ patio,13323021,Horacio,2014-03-19,TRUE,San Telmo,-34.62057,-58.37273,Alojamiento entero,4,strict_14_with_grace_period
2604500,Buenos Aires Spacious 2 Bedroom Apt,1333525,Mar,2011-10-25,FALSE,Palermo,-34.58205,-58.40289,Alojamiento entero,5,moderate
2605465,Lovely room in unique share (4A),4380606,Jimena,2012-12-11,FALSE,San Telmo,-34.61714,-58.37107,Habitación privada,1,strict_14_with_grace_period
2605924,Amazing Apartment in Palermo Queens,13271922,Paola,2014-03-18,FALSE,Villa Crespo,-34.59701,-58.43891,Alojamiento entero,2,flexible
2610784,APARTMENT FOR RENT OF 2 ROOMS I,4857924,Marcelo,2013-01-26,FALSE,San Telmo,-34.62032,-58.36925,Alojamiento entero,3,moderate
2611571,NEW APARTMENT ALMAGRO. LAS VIOLETAS,974945,Alejandro Gaston,2011-08-15,FALSE,Almagro,-34.60904,-58.41864,Alojamiento entero,2,moderate
2612981,excelente monoambiente  mejor zona de Palermo Soho,13380770,Zulma,2014-03-21,FALSE,Palermo,-34.59053,-58.42656,Alojamiento entero,4,strict_14_with_grace_period
2614453,Loft amplio luminoso y bien ubicado,9952714,Alejandro,2013-11-11,FALSE,Balvanera,-34.60728,-58.3936,Alojamiento entero,2,flexible
2618521,VILLA CRESPO  ONE BEDROOM  APARTMENT,2191035,Reina Irma,2012-04-21,TRUE,Villa Crespo,-34.59845,-58.44453,Alojamiento entero,2,flexible
2618869,Spacious lovely studio,13411823,Ivana,2014-03-22,TRUE,Villa Crespo,-34.59867,-58.42909,Alojamiento entero,2,moderate
2620152,4 guests palermo soho big terrace,1482817,Lorena,2011-12-07,FALSE,Palermo,-34.58886,-58.43288,Alojamiento entero,4,flexible
2620480,Charm Dtown Plaza San Martin,13419969,Andrea,2014-03-22,FALSE,Retiro,-34.59637,-58.3741,Alojamiento entero,3,flexible
2620653,30% Off Very nice apartment !,13190295,Ana Maria,2014-03-16,FALSE,Palermo,-34.58208,-58.41498,Alojamiento entero,2,flexible
2626410,Beautiful Apartment near Recoleta,13451119,Viviana,2014-03-23,FALSE,Recoleta,-34.59834,-58.39481,Alojamiento entero,4,strict_14_with_grace_period
2628030,Room with private bathroom and TV,13460485,Alicia,2014-03-23,FALSE,Retiro,-34.59431,-58.37786,Habitación privada,2,moderate
2633738,Palermo 3 ambientes super cômodos  balcón vidriado,5695953,Urban Places,2013-03-30,TRUE,Palermo,-34.59629,-58.41808,Alojamiento entero,2,strict_14_with_grace_period
2640114,Palermo Hollywood +Swimming Pool,13464379,Estefanía,2014-03-23,TRUE,Palermo,-34.57933,-58.43969,Alojamiento entero,2,strict_14_with_grace_period
2642605,BEST PALERMO SOHO LUXURY @LOW PRICE,13299122,Santiago,2014-03-19,FALSE,Palermo,-34.58223,-58.42638,Alojamiento entero,2,strict_14_with_grace_period
2643580,PALERMO @ NEAR ROSEDAL CHARMING!,13299122,Santiago,2014-03-19,FALSE,Palermo,-34.57478,-58.42209,Alojamiento entero,2,strict_14_with_grace_period
2644308,Tango Suite - Abasto Mall,1714771,Brian,2012-02-07,TRUE,Balvanera,-34.60414,-58.40871,Alojamiento entero,2,strict_14_with_grace_period
2650608,Las Cañitas coqueto comodo práctico,13299122,Santiago,2014-03-19,FALSE,Palermo,-34.56869,-58.43506,Alojamiento entero,2,strict_14_with_grace_period
2651629,QUIET APARTMENT,2742371,Pixie,2012-06-25,FALSE,Palermo,-34.58674,-58.41165,Alojamiento entero,2,flexible
2652038,"Comodo departamento, moderno y practico",240731,Cecilia,2010-09-20,FALSE,Retiro,-34.59579,-58.38458,Alojamiento entero,2,flexible
2653628,Belgrano-2 amb- súper cómodo,13505939,Carolina,2014-03-24,FALSE,Belgrano,-34.55801,-58.45213,Alojamiento entero,2,moderate
2659873,Very Bright for 5 with huge balcony,689929,Brigitte,2011-06-11,FALSE,Recoleta,-34.59059,-58.40186,Alojamiento entero,5,strict_14_with_grace_period
2660028,1 BR Apartment in Recoleta,836368,Daniele Y Fabricio,2011-07-18,FALSE,Recoleta,-34.58757,-58.39869,Alojamiento entero,2,strict_14_with_grace_period
2663507,Single room shared bathroom,5038935,Susana E,2013-02-10,FALSE,Palermo,-34.57703,-58.43255,Habitación privada,1,moderate
2671584,Duplex con terraza en Palermo,9007015,Valeria,2013-09-23,FALSE,Palermo,-34.57682,-58.44066,Alojamiento entero,4,moderate
2672106,Sunlight + Design + Terrace!,3936182,Javier And Guillermina,2012-10-21,FALSE,Nuñez,-34.5416,-58.47285,Alojamiento entero,2,strict_14_with_grace_period
2675533,#GREAT 2bd renovated in Palermo!!,13698248,Paloma,2014-03-30,FALSE,Palermo,-34.57733,-58.42215,Alojamiento entero,4,strict_14_with_grace_period
2675654,BEAUTIFUL ROOM IN BEAUTIFUL HOUSE,13697954,Silvia,2014-03-30,FALSE,Palermo,-34.56515,-58.44077,Habitación privada,2,moderate
2677329,"ph en chacarita , con bicletas",582395,Maria,2011-05-12,FALSE,Chacarita,-34.5845,-58.45026,Alojamiento entero,6,moderate
2677393,Great appartment in Recoleta,4093680,Laura,2012-11-08,FALSE,Recoleta,-34.59544,-58.41481,Alojamiento entero,2,flexible
2684886,7 guest heart of palermo soho house,1482817,Lorena,2011-12-07,FALSE,Palermo,-34.58871,-58.43474,Alojamiento entero,7,flexible
2699185,KOHLI-HOUSE  ESPACIO Y CENTRALIDAD,10533266,Emilio,2013-12-09,TRUE,San Telmo,-34.61827,-58.37714,Alojamiento entero,3,strict_14_with_grace_period
2701717,Departamento zona outlet de Palermo,13825956,Maria Susana,2014-04-02,FALSE,Villa Crespo,-34.59738,-58.4287,Alojamiento entero,2,strict_14_with_grace_period
2701727,Departamento zona outlet en Palermo,13825956,Maria Susana,2014-04-02,FALSE,Villa Crespo,-34.597410000000004,-58.42778,Alojamiento entero,2,flexible
2702035,Down Town Obelisk,411077,Luz,2011-02-26,FALSE,San Nicolas,-34.60406,-58.37697,Alojamiento entero,1,flexible
2703226,Living Buenos Aires Renovated loft Av de Mayo,13834947,Joaquin,2014-04-02,FALSE,Monserrat,-34.60819,-58.37709,Alojamiento entero,2,strict_14_with_grace_period
2707673,"Studio in Las Cañitas, Buenos Aires",10032279,Alfredo,2013-11-15,FALSE,Palermo,-34.5701,-58.43165,Alojamiento entero,2,moderate
2707701,Downtown & Recoleta - Callao View,2597734,BairesApartments,2012-06-10,FALSE,Balvanera,-34.60087,-58.39374,Alojamiento entero,3,moderate
2708763,Modern Apartment in Abasto,9499405,Facundo Rolando,2013-10-18,FALSE,Balvanera,-34.60522,-58.41018,Alojamiento entero,2,strict_14_with_grace_period
2718037,New! Tango Area Studio +PoolGym&Spa,11589705,Pat,2014-01-24,FALSE,Almagro,-34.60542,-58.42639,Alojamiento entero,2,flexible
2722192,Vintage apt in Palermo Soho,13928852,Emmanuel,2014-04-05,FALSE,Palermo,-34.5896,-58.43361,Habitación privada,1,flexible
2722199,Recoleta edificio francés categoria,13930144,Dolores,2014-04-05,FALSE,Recoleta,-34.59428,-58.38966,Habitación privada,1,flexible
2722747,Your home in PALERMO SOHO-Buenos Aires,569853,Graciela,2011-05-09,TRUE,Palermo,-34.58847,-58.421,Alojamiento entero,3,moderate
2730352,Great studio in the heart of Bs.As.,13973318,Eduardo,2014-04-06,FALSE,Boedo,-34.62578,-58.42475,Alojamiento entero,2,strict_14_with_grace_period
2730455,All Cozzy Studio in Palermo 1,172576,Hernan,2010-07-19,FALSE,Palermo,-34.58623,-58.41475,Alojamiento entero,2,strict_14_with_grace_period
2730860,Spectacular 4 Studio Recoleta,172576,Hernan,2010-07-19,FALSE,Balvanera,-34.60331,-58.39915,Alojamiento entero,2,strict_14_with_grace_period
2737767,** OFFER! Dbl ROOM very Luminous **,14008368,Laila,2014-04-07,FALSE,Belgrano,-34.56109,-58.46548,Habitación privada,2,flexible
2738867,Room in BBSS downtown,13308044,Inés,2014-03-19,FALSE,Balvanera,-34.60469,-58.39982,Habitación privada,2,strict_14_with_grace_period
2739528,Sunny Studio Palermo front USembass,9920303,Neda,2013-11-10,FALSE,Palermo,-34.57705,-58.41891,Alojamiento entero,2,strict_14_with_grace_period
2746392,Fancy apartament in Palermo Soho,860079,Ana,2011-07-24,FALSE,Palermo,-34.5886,-58.42822,Alojamiento entero,3,moderate
2746654,Casa del Sol Palermo. Ubicación Ideal y confort.,12241664,Nicolas,2014-02-14,FALSE,Palermo,-34.58178,-58.43448,Alojamiento entero,3,flexible
2746696,Beautiful  apartment in Palermo!,3799751,Simon,2012-10-08,FALSE,Palermo,-34.58277,-58.43519,Habitación privada,2,moderate
2747072,** OFFER! Sgl ROOM very Luminous **,14008368,Laila,2014-04-07,FALSE,Belgrano,-34.55944,-58.46366,Habitación privada,1,flexible
2748145,Heart of San Telmo 4 guests,1482817,Lorena,2011-12-07,FALSE,Monserrat,-34.61495,-58.37382,Alojamiento entero,3,flexible
2749833,MODERNO APARTAMENTO EN BUENOS AIRES,14068897,Sergio,2014-04-09,FALSE,Palermo,-34.57345,-58.43387,Alojamiento entero,3,strict_14_with_grace_period
2750662,9 de Julio y Santa Fe Luminoso LOFT,11423256,Rodrigo,2014-01-18,FALSE,Retiro,-34.59493,-58.382,Alojamiento entero,4,strict_14_with_grace_period
2753488,Joyful apartment in Recoleta!!,14079114,Elisabeth (Lichi),2014-04-09,TRUE,Recoleta,-34.5957,-58.39284,Alojamiento entero,3,moderate
2755765,Great Apartment in Palermo Botanico,14096454,Beatriz,2014-04-09,FALSE,Palermo,-34.5811,-58.41245,Alojamiento entero,4,flexible
2756016,Sentite en tu Hogar | Hab 2 p. c/desayuno Recoleta,10098761,Hugo,2013-11-18,FALSE,Recoleta,-34.5964,-58.40161,Habitación privada,2,flexible
2760632,Palermo Chico Apartment,1824987,May & Seb,2012-02-28,FALSE,Palermo,-34.57501,-58.40567,Alojamiento entero,6,moderate
2763692,Private Room in Recoleta,5850925,Angel,2013-04-09,FALSE,Recoleta,-34.59277,-58.38806,Habitación privada,1,moderate
2763989,Departamento cerca del Bosque de Palermo.,3842963,Fernanda,2012-10-11,FALSE,Palermo,-34.56928,-58.43121,Alojamiento entero,2,flexible
2764160,Best stay in the middle of Recoleta,13834947,Joaquin,2014-04-02,FALSE,Recoleta,-34.59331,-58.39473,Alojamiento entero,4,strict_14_with_grace_period
2767674,"Bonito, soleado y muy cerca de San Telmo",1613490,Maria,2012-01-16,FALSE,Barracas,-34.63165,-58.37708,Habitación privada,1,flexible
2776496,APART CENTRICO  A/A . WI-FI,14199716,Cristina,2014-04-12,FALSE,Retiro,-34.59561,-58.37216,Alojamiento entero,2,moderate
2776512,Apart Palermo Hollywood,14199716,Cristina,2014-04-12,FALSE,Villa Crespo,-34.59635,-58.44238,Alojamiento entero,2,moderate
2776537,Apart Esmeralda,14199716,Cristina,2014-04-12,FALSE,San Nicolas,-34.60126,-58.37739,Alojamiento entero,2,moderate
2778481,¡¡LUMINOSO Y PRÁCTICO STUDIO EN RECOLETA !!,12207347,Claudia,2014-02-13,FALSE,Recoleta,-34.59274,-58.39833,Alojamiento entero,3,moderate
2782686,Cozy House 3 Bedrooms @ 5min walk to Palermo,4096481,Tatiana,2012-11-08,FALSE,Villa Crespo,-34.59825,-58.43487,Alojamiento entero,6,moderate
2785639,Apart Corrientes Centro,14199716,Cristina,2014-04-12,FALSE,San Nicolas,-34.60358,-58.38409,Alojamiento entero,2,moderate
2792501,In the middle of the action III,2016724,Maria,2012-03-27,FALSE,Recoleta,-34.59396,-58.41103,Alojamiento entero,2,strict_14_with_grace_period
2794835,Cool Palermo Hollywood 2 br!,1775908,Jean-Marc,2012-02-19,FALSE,Palermo,-34.57761,-58.4359,Alojamiento entero,4,strict_14_with_grace_period
2798279,SUNNY & SPACIOUS APT IN PALERMO,14313118,Magdalena,2014-04-15,TRUE,Palermo,-34.5911,-58.41588,Alojamiento entero,4,moderate
2801067,Brand New 2-Bedroom Recoleta! #PE13,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59149,-58.39581,Alojamiento entero,2,moderate
2801234,Deluxe Studio #RS910,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.58388,-58.3995,Alojamiento entero,2,flexible
2801355,Studio with Rooftop Jacuzzi,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59157,-58.3961,Alojamiento entero,2,flexible
2801476,Fresh & Modern Studio Recoleta #PE67,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59193,-58.39546,Alojamiento entero,2,flexible
2801582,Modern 2 bdr in Recoleta,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59214,-58.39453,Alojamiento entero,4,moderate
2801660,Sleek Studio w/ full kitchen,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59211,-58.39414,Alojamiento entero,2,moderate
2801718,Sunny 2bdr w/ Minimalist Design #PE81,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59161,-58.39598,Alojamiento entero,4,moderate
2801765,Superior Studio in Recoleta #PE85,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59179,-58.39466,Alojamiento entero,2,flexible
2802036,Modern 2 Bdr Apt in Recoleta,4442974,RentinBA,2012-12-19,FALSE,Recoleta,-34.59289,-58.39418,Alojamiento entero,3,flexible
2809025,"Confort, comodidad y una gran vista",14367919,Aida,2014-04-16,FALSE,Belgrano,-34.5666,-58.45439,Alojamiento entero,3,moderate
2809104,Cool apartment in Palermo Soho,7269335,Osvaldo,2013-07-03,FALSE,Palermo,-34.58915,-58.42335,Alojamiento entero,2,strict_14_with_grace_period
2809709,Cosy flat in the heart of San Telmo,14330400,Olga,2014-04-15,FALSE,San Telmo,-34.62623,-58.37363,Alojamiento entero,3,flexible
2818062,Beautiful room in great share (2B),4380606,Jimena,2012-12-11,FALSE,San Telmo,-34.61722,-58.37018,Habitación privada,1,strict_14_with_grace_period
2822059,Bright and modern Palermo duplex,4005854,Sebastián,2012-10-29,TRUE,Palermo,-34.58449,-58.42463,Alojamiento entero,4,strict_14_with_grace_period
2823244,Stunning Loft in Caballito,14442831,Andrea,2014-04-18,FALSE,Caballito,-34.61285,-58.4485,Alojamiento entero,2,moderate
2824034,Your home in the heart of BA,12367326,Diego,2014-02-18,TRUE,Palermo,-34.58268,-58.4407,Alojamiento entero,2,moderate
2824383,Exquisite Penthouse w/ Private Terrace,14448902,David,2014-04-18,TRUE,Palermo,-34.59001,-58.42731,Alojamiento entero,4,strict_14_with_grace_period
2830360,Spectacular 3BD Home near San Telmo,97165,Angela,2010-03-22,FALSE,Barracas,-34.62968,-58.375,Alojamiento entero,6,moderate
2830599,New Apartament in Recoleta,14480507,Constanza,2014-04-19,FALSE,Recoleta,-34.5976,-58.38799,Alojamiento entero,3,flexible
2834372,In the best passage of Soho,7328422,Alejandra,2013-07-07,FALSE,Palermo,-34.5844,-58.42964,Alojamiento entero,3,strict_14_with_grace_period
2837012,Súper Luminoso. Depto con terraza,14124299,Ale,2014-04-10,FALSE,Palermo,-34.57708,-58.43419,Alojamiento entero,3,flexible
2837881,Spacious home in Palermo Hollywood,7328422,Alejandra,2013-07-07,FALSE,Palermo,-34.58528,-58.44056,Alojamiento entero,5,strict_14_with_grace_period
2838218,Luxury Studio in Recoleta,13834947,Joaquin,2014-04-02,FALSE,Recoleta,-34.59348,-58.39463,Alojamiento entero,2,flexible
2845737,Cozy & Zen room in the center of Town!,14550737,Mati,2014-04-21,FALSE,Almagro,-34.59831,-58.41377,Habitación privada,2,strict_14_with_grace_period
2845744,Palermo apartment for 6 people,9165199,Agustina,2013-10-01,FALSE,Palermo,-34.58604,-58.41905,Alojamiento entero,6,moderate
2845969,COZY APARTMENT WITH TERRACE 1,12536089,Hugo Daniel,2014-02-24,TRUE,San Nicolas,-34.60065,-58.38574,Alojamiento entero,3,moderate
2853596,Bright flat without noise!,4986026,Heloise,2013-02-06,FALSE,Colegiales,-34.57555,-58.45063,Alojamiento entero,2,strict_14_with_grace_period
2858171,Moderno Loft en Palermo,9499405,Facundo Rolando,2013-10-18,FALSE,Palermo,-34.59208,-58.42377,Alojamiento entero,4,strict_14_with_grace_period
2867281,Room with double bed and balcony ov,14444461,Melina Y Gonzalo,2014-04-18,FALSE,Balvanera,-34.61518,-58.39686,Habitación privada,2,flexible
2872633,Beautiful Apartment @ Villa Urquiza,14682043,Eva,2014-04-24,FALSE,Villa Urquiza,-34.56789,-58.48995,Alojamiento entero,2,strict_14_with_grace_period
2874061,Casaplanta - Beautiful Artist Oasis,1929068,Luis,2012-03-15,FALSE,Villa Ortuzar,-34.5797,-58.46719,Alojamiento entero,3,flexible
2875510,Sunny and Cool apartment for 4 in San Telmo,14697195,Ignacio,2014-04-24,FALSE,San Telmo,-34.61709,-58.37339,Alojamiento entero,4,moderate
2879121,Great location for your stay,1327392,Soledad Caballero,2011-10-23,FALSE,Palermo,-34.58096,-58.41361,Alojamiento entero,4,strict_14_with_grace_period
2879708,Cozy Room for 1 in San Telmo,14697195,Ignacio,2014-04-24,FALSE,San Telmo,-34.61724,-58.37423,Habitación privada,1,flexible
2892864,Bright Loft in Palermo,12021584,Barbara,2014-02-07,FALSE,Balvanera,-34.59863,-58.40905,Alojamiento entero,2,strict_14_with_grace_period
2894762,"Young, green, connected, swimming pools, gardens",12911227,Martin,2014-03-07,FALSE,Villa Crespo,-34.59967,-58.44626,Alojamiento entero,2,flexible
2895412,Habitacion en Palermo Hollywood,14766622,Hernando,2014-04-26,FALSE,Palermo,-34.58485,-58.43878,Habitación privada,1,strict_14_with_grace_period
2902956,Beautiful and Bright Apartment,14833541,Emma,2014-04-28,FALSE,Palermo,-34.57968,-58.42444,Alojamiento entero,4,flexible
2906356,DEPARTAMENTO EN DUPLEX  30 mts,14847847,Mariano,2014-04-28,FALSE,Monserrat,-34.61047,-58.37873,Alojamiento entero,3,moderate
2916180,Buenos Aires Dream Apartment,14893193,Carmen,2014-04-29,FALSE,Palermo,-34.58481,-58.42875,Alojamiento entero,2,strict_14_with_grace_period
2917442,Alquilo habitación para mujer,14898723,Analia,2014-04-29,FALSE,Palermo,-34.59302,-58.41632,Habitación privada,1,flexible
2919421,Beautiful Studio in Palermo Soho.,12664685,Mara,2014-02-28,FALSE,Palermo,-34.59401,-58.42795,Alojamiento entero,3,strict_14_with_grace_period
2926773,Available room in Buenos Aires,14944606,Martin,2014-04-30,FALSE,Villa Crespo,-34.59419,-58.44248,Habitación privada,1,flexible
2942637,Modern Studio Centrally located,12021584,Barbara,2014-02-07,FALSE,Balvanera,-34.6009,-58.39321,Alojamiento entero,2,flexible
2946395,"Modern, quiet and beautiful Studio",14833541,Emma,2014-04-28,FALSE,Balvanera,-34.6012,-58.39507,Alojamiento entero,4,flexible
2947081,Great Duplex in Recoleta (R9),530261,Luciano,2011-04-23,FALSE,Recoleta,-34.59115,-58.38918,Alojamiento entero,4,strict_14_with_grace_period
2948105,Beautiful/Historical Three Bedroom,5888426,Joel Patrick,2013-04-12,FALSE,Monserrat,-34.6102,-58.38127,Habitación privada,2,flexible
2948838,Dúplex muy luminoso en Palermo,12680439,Gloria,2014-02-28,FALSE,Colegiales,-34.5781,-58.44798,Alojamiento entero,3,flexible
2957957,Private room Balvanera perfect loc,15097217,Pablo,2014-05-04,FALSE,Balvanera,-34.61739,-58.40328,Habitación privada,1,flexible
2959839,Apt Recoleta Sunny best location,757418,Juan Carlos,2011-06-29,TRUE,Recoleta,-34.58801,-58.39072,Alojamiento entero,3,strict_14_with_grace_period
2960653,Apartment in Palermo 2P,15111765,Ezequiel Martin,2014-05-05,TRUE,Palermo,-34.57966,-58.41029,Alojamiento entero,2,strict_14_with_grace_period
2961506,Apartment in Palermo Cañitas,15111765,Ezequiel Martin,2014-05-05,TRUE,Palermo,-34.56793,-58.43497,Alojamiento entero,2,strict_14_with_grace_period
2967064,"Happy, Sunny & Cozy room at roof terrace.",1653357,Ariel,2012-01-25,TRUE,Palermo,-34.5906,-58.41614,Habitación privada,2,strict_14_with_grace_period
2968857,Sunny Room for 2 in San Telmo,14697195,Ignacio,2014-04-24,FALSE,San Telmo,-34.6164,-58.37562,Habitación privada,2,moderate
2969135,Cozy Room for 2 in San Telmo,14697195,Ignacio,2014-04-24,FALSE,San Telmo,-34.6177,-58.37477,Habitación privada,2,flexible
2973736,"Sunny, Large BR in San Telmo!",2178724,Victoria,2012-04-19,FALSE,Monserrat,-34.61458,-58.37689,Habitación privada,2,flexible
2973843,Big sunny BR in San Telmo!!,2178724,Victoria,2012-04-19,FALSE,Monserrat,-34.61413,-58.37728,Habitación privada,2,flexible
2976222,Apt Downtown-Pedestrian area,757418,Juan Carlos,2011-06-29,TRUE,Retiro,-34.59607,-58.38038,Alojamiento entero,2,strict_14_with_grace_period
2977502,Room in the Heart of San Telmo,15186660,Carlos,2014-05-06,TRUE,San Telmo,-34.62291,-58.37627,Habitación privada,1,moderate
2992513,ARCHITECTURAL CONTEMPORARY LOFT,15257956,Mar,2014-05-08,FALSE,Palermo,-34.56652,-58.43733,Alojamiento entero,2,strict_14_with_grace_period
2994877,Great studio in Recoleta,1364629,Martin,2011-11-03,FALSE,Recoleta,-34.58527,-58.39644,Alojamiento entero,2,flexible
2997885,Quiet and Beautiful one bedroom,689929,Brigitte,2011-06-11,FALSE,Recoleta,-34.59864,-58.39354,Alojamiento entero,4,strict_14_with_grace_period
3010552,Recoleta Sunny Studio!!!,15341910,Mariana,2014-05-10,TRUE,Recoleta,-34.59192,-58.39671,Alojamiento entero,2,strict_14_with_grace_period
3012795,One Bedroom Renovated Apartment,641681,Tom,2011-05-30,TRUE,San Telmo,-34.6195,-58.3738,Alojamiento entero,4,moderate
3018512,Departamento a pasos Alto Palermo,15351653,Alberto,2014-05-10,FALSE,Palermo,-34.58768,-58.41174,Alojamiento entero,4,moderate
3021343,Architect's apt close to Palermo with 85m2 terrace,15395908,Agustin,2014-05-11,FALSE,Chacarita,-34.58028,-58.45774,Alojamiento entero,4,flexible
3021691,DESIGNER TRUE LOFT !,15257956,Mar,2014-05-08,FALSE,Palermo,-34.56649,-58.43544,Alojamiento entero,2,strict_14_with_grace_period
3025427,"NICE ROOM NEAR PARKS,GOOD TRANSPORT",3164832,Mare,2012-08-05,FALSE,Belgrano,-34.56527,-58.45785,Habitación privada,1,flexible
3025587,"1 ROOM FREE, 5 Room apartment, :)",3164832,Mare,2012-08-05,FALSE,Belgrano,-34.56413,-58.45954,Habitación privada,1,flexible
3026522,Alto Palermo brand new studio!,791504,Adrian,2011-07-07,FALSE,Recoleta,-34.58714,-58.40863,Alojamiento entero,2,strict_14_with_grace_period
3026652,INCREÍBLE VISTA AL RIO C/VIG 24 HS   Y AMENITIES,15418364,Dorita,2014-05-12,TRUE,Puerto Madero,-34.61858,-58.36507,Alojamiento entero,3,flexible
3032564,"SPACIOUS, LUMINOUS, COMFY ROOM",4280383,Pilar,2012-11-29,TRUE,Nuñez,-34.55157,-58.45911,Habitación privada,2,strict_14_with_grace_period
3037028,"Glamorous Studio - Pool, Gym & Sauna + Netflix !",7615431,Natalia,2013-07-20,TRUE,Palermo,-34.5825,-58.42813,Alojamiento entero,2,strict_14_with_grace_period
3039238,Stylish Loft in Palermo Hollywood,808207,Hal,2011-07-12,FALSE,Palermo,-34.58501,-58.43791,Alojamiento entero,3,moderate
3040161,Departamento equipado y confortable,10418810,Federico,2013-12-03,FALSE,Villa Devoto,-34.61029,-58.50529,Alojamiento entero,2,moderate
3049058,AP IN BELGRANO 2,15522879,Fer,2014-05-14,FALSE,Belgrano,-34.55918,-58.45547,Alojamiento entero,2,moderate
3049586,Beautiful and full of light room,4180083,Adolfo Leonardo,2012-11-18,FALSE,Balvanera,-34.61173,-58.40154,Habitación privada,1,strict_14_with_grace_period
