id,descripcion,id_anfitrion,nombre_anfitrion,anfitrion_desde,superanfitrion,barrio,latitud,longitud,tipo_alojamiento,huespedes,politica_cancelacion
29136432,Un lugar seguro y trankilo,219564512,Ana,2018-10-09,FALSE,Azcapotzalco,19.46715,-99.16861,Habitación privada,1,flexible
29136735,Espacio habitacional,219566913,Jaime,2018-10-09,FALSE,Azcapotzalco,19.50502,-99.16467,Habitación privada,2,flexible
29150841,CDMX Apartment,58089784,Ricardo,2016-02-09,FALSE,Cuauhtémoc,19.42269,-99.15256,Habitación privada,2,flexible
29151785,"⚡AMAZING Views, TOP Location and TWO bedrooms",157491849,Juan Rodrigo,2017-11-05,FALSE,Cuauhtémoc,19.43355,-99.14548,Alojamiento entero,5,strict_14_with_grace_period
29151815,Parque Interlomas,195003453,Victoria,2018-06-11,FALSE,Cuajimalpa de Morelos,19.36451,-99.29244,Alojamiento entero,4,flexible
29151981,¡Como en casa! Habitación en el corazón de CDMX,103026516,Edgar,2016-11-08,TRUE,Miguel Hidalgo,19.43273,-99.17338,Habitación privada,2,flexible
29152492,Lafontaine! Best location in the heart of Polanco,3442833,Luz María,2012-09-01,TRUE,Miguel Hidalgo,19.43403,-99.19791,Alojamiento entero,4,flexible
29152615,Vintage Condesa,65899973,Alexis,2016-04-05,TRUE,Cuauhtémoc,19.41187,-99.17636,Alojamiento entero,3,strict_14_with_grace_period
29153733,Beautiful Cozy room in  ROMA NORTE near REFORMA,63157393,Dano,2016-03-15,TRUE,Cuauhtémoc,19.41917,-99.17318,Habitación privada,2,strict_14_with_grace_period
29156148,Superb Location in Coyoacán Centro.,28840897,Pablo,2015-03-05,TRUE,Coyoacán,19.34958,-99.16511,Alojamiento entero,4,moderate
29156799,"Entire 2nd floor, suite & terrace BEST LOCATION",43542050,Maby,2015-09-06,TRUE,Miguel Hidalgo,19.43266,-99.18692,Habitación privada,1,strict_14_with_grace_period
29157098,Suites Casa Pánuco/ Best location / Marimba,15359500,Adrian,2014-05-11,FALSE,Cuauhtémoc,19.42881,-99.17319,Habitación privada,2,moderate
29157206,Pequeño Departamento Near the Airport (T1),208772710,Teresa,2018-08-10,TRUE,Venustiano Carranza,19.43737,-99.08236,Alojamiento entero,3,moderate
29157400,Huapango / Best Location near St Regis Reforma,15359500,Adrian,2014-05-11,FALSE,Cuauhtémoc,19.42862,-99.17395,Habitación privada,2,moderate
29157639,High Park,33076849,Laura,2015-05-10,TRUE,Álvaro Obregón,19.3887,-99.23873,Alojamiento entero,4,moderate
29157687,"Piquín Suite, in the Historic Center of Coyoacan",217805722,Julieta,2018-09-28,FALSE,Coyoacán,19.3511,-99.15982,Habitación privada,2,moderate
29158112,Manzanillo - Suites Casa Panuco / Best Location,15359500,Adrian,2014-05-11,FALSE,Cuauhtémoc,19.42743,-99.17378,Habitación privada,2,moderate
29158302,Suites Casa Panuco / Best Location /MejorUbicacion,15359500,Adrian,2014-05-11,FALSE,Cuauhtémoc,19.42685,-99.17304,Habitación privada,2,moderate
29159538,"HABITACION PRIVADA EN EL SUR,  ZONA TLALPAN",93924018,Monica Patricia,2016-09-06,TRUE,Tlalpan,19.2904,-99.13573,Habitación privada,2,flexible
29159755,Cama King Size cerca Hotel Camino Real Polanco,153126616,Lorena,2017-10-03,TRUE,Miguel Hidalgo,19.43001,-99.18013,Habitación compartida,2,flexible
29160982,Nice apartment near Coyoacán & Frida Khalo museum,128755043,Jorge,2017-05-03,FALSE,Coyoacán,19.3437,-99.15437,Alojamiento entero,4,flexible
29161672,Habitación con sofá cama y baño privado!!!,127196734,Claudia,2017-04-23,TRUE,Benito Juárez,19.36842,-99.18773,Habitación privada,2,flexible
29162550,New and lovely apartment in Alamos neighborhood,207370210,Mario Iván,2018-08-04,TRUE,Benito Juárez,19.39533,-99.14257,Alojamiento entero,4,moderate
29163348,Zocalo-adjacent spacious apartment,214879248,Carrie,2018-09-11,TRUE,Cuauhtémoc,19.42663,-99.1332,Alojamiento entero,4,flexible
29163386,Casa en Taxqueña,103471907,Pamela,2016-11-12,FALSE,Coyoacán,19.3441,-99.12773,Alojamiento entero,5,moderate
29164973,Renta de cuarto en departamento compartido,79580427,Karla,2016-06-23,FALSE,Benito Juárez,19.37504,-99.14121,Habitación privada,1,flexible
29180334,Cabaña del arbol,162505001,Jose Luis,2017-12-13,FALSE,Coyoacán,19.32783,-99.13737,Alojamiento entero,3,flexible
29180501,Destination Centro Histórico @San Ildefonso Loft,53361285,Destination MX,2016-01-04,FALSE,Cuauhtémoc,19.4353,-99.1301,Alojamiento entero,3,moderate
29180946,"Recámara en Masaryk, Polanco",216828027,Roberto,2018-09-23,FALSE,Miguel Hidalgo,19.42998,-99.19262,Habitación privada,2,flexible
29182662,"Hab. doble c/desayuno, baño privado. Portales-CDMX",218923833,Marbella,2018-10-05,FALSE,Benito Juárez,19.37036,-99.13973,Habitación privada,2,flexible
29182861,⚡FULL Apt with TOP location: Centric & SUPER SAFE!,157491849,Juan Rodrigo,2017-11-05,FALSE,Benito Juárez,19.38683,-99.15214,Alojamiento entero,4,strict_14_with_grace_period
29183132,Departamento recién remodelado Narvarte,196816191,Patricia,2018-06-20,FALSE,Benito Juárez,19.3942,-99.14782,Alojamiento entero,5,flexible
29186124,Depto 16 de Septiembre y Bolívar Centro Histórico,101077277,Nancy,2016-10-24,FALSE,Cuauhtémoc,19.43145,-99.13699,Alojamiento entero,2,flexible
29186382,PRIVATE ROOM IN SUPER LOCATED DEPARTMENT,20030198,Ricardo,2014-08-14,TRUE,Benito Juárez,19.39278,-99.15874,Habitación privada,1,moderate
29186869,HOTEL ROMA 191,218096994,Ramon,2018-09-30,FALSE,Cuauhtémoc,19.41409,-99.16376,Habitación privada,2,flexible
29187019,HOTEL ROMA 191,218096994,Ramon,2018-09-30,FALSE,Cuauhtémoc,19.41326,-99.16241,Habitación privada,2,flexible
29187149,Sunny Terrace Apt for Two at La Roma Condesa...,22443572,Erick,2014-10-12,TRUE,Cuauhtémoc,19.41894,-99.17228,Alojamiento entero,2,strict_14_with_grace_period
29187258,HOTEL ROMA 191,218096994,Ramon,2018-09-30,FALSE,Cuauhtémoc,19.41409,-99.1626,Habitación privada,2,flexible
29187357,HOTEL ROMA 191,218096994,Ramon,2018-09-30,FALSE,Cuauhtémoc,19.41272,-99.16285,Habitación privada,2,flexible
29187466,HOTEL ROMA 191,218096994,Ramon,2018-09-30,FALSE,Cuauhtémoc,19.41476,-99.16414,Habitación privada,2,flexible
29187691,HOTEL ROMA 191,218096994,Ramon,2018-09-30,FALSE,Cuauhtémoc,19.41415,-99.16345,Habitación privada,4,flexible
29188392,Depa comodísimo con Roof Garden privado,48919556,Mauricio,2015-11-13,TRUE,Álvaro Obregón,19.33817,-99.20657,Alojamiento entero,5,moderate
29188646,"Cuarto Limpio, zona centro, Clean room",219561019,Brian,2018-10-09,FALSE,Iztacalco,19.38465,-99.13261,Habitación privada,2,flexible
29189611,Terrace Roma/Condesa next to contramar restaurant,62194626,Francisco,2016-03-09,FALSE,Cuauhtémoc,19.42003,-99.16479,Alojamiento entero,6,strict_14_with_grace_period
29192068,Tenango,15359500,Adrian,2014-05-11,FALSE,Cuauhtémoc,19.42874,-99.17406,Habitación privada,2,moderate
29194186,"GORGEOUS APARTMENT, BEST LOCATION! POLANCO/ANZURES",184901327,Karlo,2018-04-17,TRUE,Miguel Hidalgo,19.43574,-99.18121,Alojamiento entero,4,strict_14_with_grace_period
29204536,Pequeño Manhattan de Lomas-Polanco 1,42837245,Rafael,2015-08-29,FALSE,Miguel Hidalgo,19.4332,-99.20785,Habitación privada,2,strict_14_with_grace_period
29206117,Spacious private BR and bathroom in la Roma,14291448,Miguel,2014-04-14,TRUE,Cuauhtémoc,19.40872,-99.16069,Habitación privada,1,moderate
29210811,ROOM IN CONDESA,20933679,Brandon,2014-09-04,FALSE,Cuauhtémoc,19.41457,-99.16635,Habitación privada,2,strict_14_with_grace_period
29212684,Cosy Studio,7183372,Paulo Cesar,2013-06-29,FALSE,Álvaro Obregón,19.33978,-99.20072,Habitación privada,1,flexible
29212771,Departamento de Lujo en Coyoacán de 3 Recamaras,220104588,Salvador,2018-10-11,FALSE,Coyoacán,19.32064,-99.14529,Alojamiento entero,4,flexible
29215926,Comfortable bedroom Desierto de los Leones.,219744884,Ana,2018-10-09,FALSE,Álvaro Obregón,19.34099,-99.22025,Habitación privada,1,flexible
29215982,"Perfect space, best location, amazing design!",116890011,Sabina,2017-02-17,FALSE,Cuauhtémoc,19.42568,-99.17586,Alojamiento entero,4,moderate
29216029,Cómodo espacio en el centro de la CDMX,102782361,Sergio,2016-11-06,FALSE,Cuauhtémoc,19.43812,-99.1428,Habitación privada,3,flexible
29216580,Loft Buenavista Ciudad de México Centro.,220130718,Santa,2018-10-11,FALSE,Cuauhtémoc,19.43942,-99.15163,Habitación privada,2,flexible
29217229,Habitación súper segura y bien ubicada .,220135703,Maria Alejandra,2018-10-11,FALSE,Coyoacán,19.34136,-99.17948,Habitación privada,2,strict_14_with_grace_period
29217617,"DEPTO COMPLETO GRANDE ZONA POLANCO, ANAHUAC I CDMX",220137622,Alicia,2018-10-11,FALSE,Miguel Hidalgo,19.44271,-99.18052,Alojamiento entero,2,strict_14_with_grace_period
29217705,Departamento Ángel de la Independencia,59206796,Gustavo,2016-02-17,FALSE,Cuauhtémoc,19.42597,-99.16598,Alojamiento entero,3,strict_14_with_grace_period
29217982,Acogedor Loft céntrico en CDMX,220140387,Ernesto,2018-10-11,TRUE,Benito Juárez,19.39149,-99.16641,Alojamiento entero,2,flexible
29219790,Xtra big Room for 2 to 4 in fancy appartament!,203110948,Alejandra,2018-07-17,FALSE,Cuauhtémoc,19.41392,-99.17726,Habitación privada,4,flexible
29219909,Trendy Back Packer / Yes we speak English,114584959,Ignacio,2017-02-02,TRUE,Miguel Hidalgo,19.44644,-99.18674,Habitación compartida,1,flexible
29222472,Departamento en excelente ubicación,220165491,Gustavo,2018-10-12,FALSE,Azcapotzalco,19.47977,-99.19693,Habitación privada,1,flexible
29223658,Private Apartment in Roma Sur,91806285,Andessa,2016-08-25,FALSE,Cuauhtémoc,19.4004,-99.16934,Alojamiento entero,2,flexible
29233075,Amplia y luminosa habitación en Ciudad de México,7116734,Mafer,2013-06-25,TRUE,Coyoacán,19.34396,-99.12785,Habitación privada,2,flexible
29233665,Luxury apartment one street away from the WTC.,159960183,Jose,2017-11-24,TRUE,Benito Juárez,19.39218,-99.17685,Alojamiento entero,3,moderate
29234076,DEPARTAMENTO CON VISTA A WORLD TRADE CENTER,68183955,Francisco Javier,2016-04-21,TRUE,Miguel Hidalgo,19.4009,-99.17266,Habitación privada,2,flexible
29234101,Quiet a block away from Polanco's best street,92491162,Alvaro,2016-08-29,FALSE,Miguel Hidalgo,19.43069,-99.17985,Alojamiento entero,2,moderate
29234371,"Charming & cozy apartment, 2br, 100m², La Roma",11121738,Andrea,2014-01-08,FALSE,Cuauhtémoc,19.40802,-99.16198,Alojamiento entero,5,moderate
29234539,Loft Ejecutivo para una o dos personas,143223521,Lucrecia,2017-07-29,FALSE,Cuajimalpa de Morelos,19.34936,-99.29443,Alojamiento entero,2,flexible
29234555,Ryo Kan Ciudad de México,220239481,Rodrigo,2018-10-12,FALSE,Cuauhtémoc,19.42754,-99.17069,Habitación privada,2,flexible
29234665,Mariana’s house,50596362,Mariana,2015-12-05,FALSE,Benito Juárez,19.39466,-99.14174,Habitación privada,4,flexible
29235233,DEPARTAMENTO PARA 2 PERSONAS CERCA DEL METRO,220231853,Gabriela,2018-10-12,TRUE,Benito Juárez,19.37895,-99.16477,Alojamiento entero,2,flexible
29235866,Elegant urban retreat in ROMA. Up to 5 people,88997047,Karla,2016-08-09,TRUE,Cuauhtémoc,19.41491,-99.15634,Alojamiento entero,5,flexible
29236036,Cozy and Stylish Roma,134946923,Luis Carlos,2017-06-13,FALSE,Cuauhtémoc,19.40238,-99.16781,Alojamiento entero,4,strict_14_with_grace_period
29236389,Funcional habitación en narvarte,23141017,Lilia,2014-10-30,TRUE,Benito Juárez,19.38429,-99.15512,Habitación privada,2,flexible
29236525,Recamara privada en departamento de lujo,195628966,Linda,2018-06-14,FALSE,Miguel Hidalgo,19.46252,-99.19253,Habitación privada,2,moderate
29236614,Orchid House Boutique: Brassia Suite in Polanco,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.42892,-99.18541,Habitación privada,2,flexible
29236775,Orchid House Boutique: Laelia Suite in Polanco,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.4311,-99.18492,Habitación privada,2,flexible
29236786,Orchid House Ada 4 Standart,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.4307,-99.18664,Habitación privada,2,strict_14_with_grace_period
29236946,"Habitación confortable, casa, excelente ubicación.",217653863,Blanca Estela,2018-09-27,FALSE,Benito Juárez,19.37133,-99.17404,Habitación privada,3,moderate
29237510,Orchid House Caladenia Suite 5 Standard,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.43061,-99.18678,Habitación privada,2,strict_14_with_grace_period
29237654,Orchid House Solani Suite 6 Deluxe,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.43111,-99.18501,Habitación privada,2,strict_14_with_grace_period
29237741,Orchid House Cattleya 7 Deluxe,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.43119,-99.18548,Habitación privada,2,strict_14_with_grace_period
29237800,Stenia Suite 8 Delux,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.43063,-99.18714,Habitación privada,2,strict_14_with_grace_period
29237903,Orchid House Vanilla 13 Deluxe,209946961,Orchid House,2018-08-16,FALSE,Miguel Hidalgo,19.42962,-99.18577,Habitación privada,2,strict_14_with_grace_period
29238497,"#501 HIstoric CDMX...
 3bedroom 2bathroom Apt.",171037813,Manuel & Alice,2018-01-31,FALSE,Cuauhtémoc,19.42796,-99.13406,Alojamiento entero,11,moderate
29239354,Loft con excelente ubicación Letran Valle,214457733,Maria Teresa,2018-09-09,FALSE,Benito Juárez,19.37455,-99.15425,Habitación privada,2,flexible
29240021,Private Apt in the heart of CONDESA!,157491849,Juan Rodrigo,2017-11-05,FALSE,Cuauhtémoc,19.40864,-99.17456,Alojamiento entero,2,strict_14_with_grace_period
29240380,"The Studio, in Roma Sur",134946923,Luis Carlos,2017-06-13,FALSE,Cuauhtémoc,19.40209,-99.16971,Alojamiento entero,4,strict_14_with_grace_period
29240627,Polanco: Colivers,50923022,Alex,2015-12-09,FALSE,Miguel Hidalgo,19.43682,-99.20417,Habitación privada,2,flexible
29240735,Polanco: Colivers,50923022,Alex,2015-12-09,FALSE,Miguel Hidalgo,19.43802,-99.20488,Habitación privada,2,flexible
29241935,Big and beautiful loft in the heart of Condesa,109500943,Jose Antonio,2017-01-02,TRUE,Cuauhtémoc,19.40683,-99.1731,Alojamiento entero,2,moderate
29252337,THE ONE &  ONLY Budget in posh Polanco,79831901,Ella,2016-06-25,FALSE,Miguel Hidalgo,19.43527,-99.20076,Habitación privada,1,strict_14_with_grace_period
29255922,"Private Room SOUMAYA,CARSO, ANTARA,MIYANA, POLANCO",67516971,Gastón,2016-04-16,TRUE,Miguel Hidalgo,19.44145,-99.20268,Habitación privada,2,strict_14_with_grace_period
29256510,Sweet dreams in the city,131352164,Socorro,2017-05-21,TRUE,Coyoacán,19.35036,-99.14476,Habitación privada,2,moderate
29257829,Coyoacán... Casa Guerra 2 ...,217766185,Guille,2018-09-28,TRUE,Coyoacán,19.346800000000002,-99.15596,Habitación privada,2,moderate
29258852,Polanco Deluxe,210139395,Paulette,2018-08-17,FALSE,Miguel Hidalgo,19.43548,-99.18621,Alojamiento entero,4,strict_14_with_grace_period
29262470,Habitación Privada,219531075,Ana Yadira,2018-10-08,FALSE,Miguel Hidalgo,19.43775,-99.18979,Habitación privada,2,flexible
29262955,Private Bedroom at an ArtDeco Flat in My Home,154230693,Rafael,2017-10-11,FALSE,Cuauhtémoc,19.40885,-99.17522,Habitación privada,1,strict_14_with_grace_period
29264062,Amplia habitación,220478726,Moisés,2018-10-14,FALSE,Benito Juárez,19.37216,-99.1434,Habitación privada,2,flexible
29264913,Mandala,102010065,Judith,2016-10-31,FALSE,Iztapalapa,19.343139999999998,-99.05755,Habitación privada,3,moderate
29275091,Habitación privada en casa compartida,65977281,Gis,2016-04-05,FALSE,Tlalpan,19.29376,-99.18148,Habitación privada,1,flexible
29275515,Cómodo y lindo departamento,181652382,Dulce,2018-03-31,FALSE,Tlalpan,19.2691,-99.17586,Alojamiento entero,5,flexible
29275567,Departamento Coyoacán 2 hab/2 bdr apartment,48873439,Isabel,2015-11-12,FALSE,Coyoacán,19.34926,-99.14871,Alojamiento entero,4,strict_14_with_grace_period
29276380,Departamento en Coyoacán,220561312,Omar,2018-10-14,FALSE,Coyoacán,19.31649,-99.11142,Alojamiento entero,6,flexible
29278672,Shakespeare MG,62868510,Eduardo,2016-03-14,FALSE,Miguel Hidalgo,19.43383,-99.17781,Alojamiento entero,4,flexible
29278775,Increíble departamento con muy buena ubicación!,52821850,William,2015-12-30,FALSE,Miguel Hidalgo,19.40279,-99.17697,Habitación privada,2,flexible
29279718,Hermosa habitación en Del Valle,133636717,Sol Y Lory ( Solo Mujeres ),2017-06-05,FALSE,Benito Juárez,19.39751,-99.16411,Habitación privada,1,flexible
29280105,Departamento moderno en el corazón de la Del Valle,85628573,Joaquin,2016-07-24,TRUE,Benito Juárez,19.36617,-99.17304,Alojamiento entero,3,flexible
29280403,ENTIRE APARTMENT CLOSE TO POLANCO,68154595,Gerardo,2016-04-20,TRUE,Miguel Hidalgo,19.44889,-99.19016,Alojamiento entero,4,flexible
29281666,Recamara con 4 camas individuales Anzures-Polanco,180925281,Jose Luis,2018-03-27,FALSE,Miguel Hidalgo,19.43409,-99.17891,Habitación compartida,4,flexible
29282112,Única y acogedora estancia en el Ajusco.,18120480,Margarita,2014-07-15,FALSE,Tlalpan,19.22827,-99.21902,Alojamiento entero,4,flexible
29282232,habitacion a 5 minutos de el centro de la cdmx.,187547368,Jesus Hernan,2018-05-02,TRUE,Cuauhtémoc,19.42014,-99.13916,Habitación privada,2,strict_14_with_grace_period
29282410,Cuarto Matrimonial a 10 min del centro de Coyoacan,220613488,Maria Carolina,2018-10-14,FALSE,Coyoacán,19.34443,-99.17274,Habitación privada,2,flexible
29284279,Habitación privada/Private room  Ventana Polanco,81921525,Fernando,2016-07-05,FALSE,Miguel Hidalgo,19.44517,-99.20345,Habitación privada,2,flexible
29285212,VERY MEXICAN 3BR in the heart of Condesa,3514622,Federico,2012-09-09,TRUE,Cuauhtémoc,19.4109,-99.17522,Alojamiento entero,6,strict_14_with_grace_period
29286842,Nice private room in a shared apartment.,73632428,Rolando,2016-05-23,FALSE,Cuauhtémoc,19.41099,-99.17497,Habitación privada,1,flexible
29287006,Habitación baño privado/Room with private bathroom,198078417,Carmen,2018-06-25,FALSE,Benito Juárez,19.38659,-99.14905,Habitación privada,2,flexible
29290357,Apartamento,220665778,Mike,2018-10-15,FALSE,Cuauhtémoc,19.44227,-99.13951,Alojamiento entero,3,flexible
29290435,Departamento adaptado en zona de Roof garden,203631959,Mir & Alice,2018-07-19,TRUE,Cuauhtémoc,19.41053,-99.1663,Alojamiento entero,3,moderate
29302806,Room with a view in Hipódromo Condesa,107370765,José María,2016-12-15,FALSE,Cuauhtémoc,19.40514,-99.17228,Habitación privada,1,flexible
29305996,Habitación privada en Condesa CDMX,49801534,Judith,2015-11-24,FALSE,Cuauhtémoc,19.40591,-99.17406,Habitación privada,2,strict_14_with_grace_period
29306595,Nicest and best located Apartment in Polanco CDMX,213362788,Manuel I.,2018-09-03,TRUE,Miguel Hidalgo,19.42791,-99.19595,Alojamiento entero,8,moderate
29306627,Full apartment close to everything,220769799,Jorge,2018-10-15,TRUE,Cuauhtémoc,19.42274,-99.16993,Alojamiento entero,2,moderate
29307309,Luxury flat in the heart of condesa,220776283,Antoine,2018-10-15,TRUE,Cuauhtémoc,19.41164,-99.17428,Alojamiento entero,2,flexible
29307997,Recámara amplia,220264224,Liz,2018-10-12,FALSE,Cuauhtémoc,19.42836,-99.17167,Habitación privada,1,flexible
29308452,Una suite en el corazon de una bella ciudad,220785612,Beatriz,2018-10-15,FALSE,Miguel Hidalgo,19.44074,-99.1838,Alojamiento entero,3,flexible
29308980,Departamento nuevo y con todos los servicios.,220768680,Eloy,2018-10-15,FALSE,Coyoacán,19.32917,-99.16337,Alojamiento entero,2,flexible
29309841,Habitación privada cercana a WTC/Pepsi Center CDMX,220799117,Francisco Javier,2018-10-15,TRUE,Benito Juárez,19.39416,-99.17641,Habitación privada,1,flexible
29310215,Depto remodelado impecable a 2 calles del Angel,77916506,Mario,2016-06-15,FALSE,Cuauhtémoc,19.42603,-99.16748,Alojamiento entero,6,flexible
29310558,Camina a tus bares favoritos de Condesa desde esta casa llena de colores,36166922,Alejandra,2015-06-18,TRUE,Cuauhtémoc,19.41026,-99.16949,Alojamiento entero,4,flexible
29310807,Departamento en Reforma para 4 personas,220806472,Marcy,2018-10-15,FALSE,Cuauhtémoc,19.42981,-99.16455,Alojamiento entero,4,flexible
29310830,Residencia peñas en pedregal de san ángel,124321147,Elizabeth,2017-04-04,FALSE,Coyoacán,19.32951,-99.19461,Habitación privada,2,flexible
29311275,Renta habitación en Lindavista,105850819,Reyna,2016-12-01,FALSE,Gustavo A. Madero,19.49328,-99.14591,Habitación privada,1,flexible
29311759,Acogedor departamento para dos en la CDMX,90630825,Saúl,2016-08-18,TRUE,Gustavo A. Madero,19.46931,-99.10794,Alojamiento entero,2,flexible
29311821,Habitación privada en departamento céntrico,142477584,Memo,2017-07-25,TRUE,Cuauhtémoc,19.4221,-99.14426,Habitación privada,2,flexible
29312099,"Morita Suite, in the heart of Coyoacán",217805722,Julieta,2018-09-28,FALSE,Coyoacán,19.34996,-99.15816,Habitación privada,2,moderate
29312470,Nice apartment,132882454,Melisa,2017-05-31,TRUE,Venustiano Carranza,19.43197,-99.09342,Alojamiento entero,4,moderate
29313299,Location + Roofgarden = The Magestic,10764020,Kike,2013-12-22,FALSE,Benito Juárez,19.39741,-99.16488,Alojamiento entero,7,strict_14_with_grace_period
29313822,Agradable habitación en col. Del Valle,18566416,Juan José,2014-07-21,FALSE,Benito Juárez,19.37947,-99.16817,Habitación privada,1,flexible
29316513,LUXURY APARTMENT IN THE BEST AREA OF LA CONDESA,186163775,Viridiana,2018-04-24,TRUE,Cuauhtémoc,19.4118,-99.17253,Alojamiento entero,7,flexible
29318451,Habitación estilo Loft a dos calles de WTC/Pepsi,184509112,Jhon,2018-04-15,TRUE,Benito Juárez,19.39132,-99.16956,Habitación privada,3,moderate
29327175,Suite Doble en Hotel Boutique-105,52023202,Israel,2015-12-22,FALSE,Benito Juárez,19.39132,-99.17305,Habitación privada,4,moderate
29327197,Suite Doble en Hotel Boutique-106,52023202,Israel,2015-12-22,FALSE,Benito Juárez,19.39152,-99.17282,Habitación privada,4,moderate
29327222,Suite Doble en Hotel Boutique-107,52023202,Israel,2015-12-22,FALSE,Benito Juárez,19.39319,-99.17078,Habitación privada,4,moderate
29329086,Habitación en hermosa residencia de Coyoacán,213006754,Vania,2018-09-01,FALSE,Coyoacán,19.35151,-99.14763,Habitación privada,2,moderate
29330866,90m2 de delicioso espacio a metros de Museo Sumaya,220958128,Nicolas,2018-10-16,FALSE,Miguel Hidalgo,19.44342,-99.20688,Alojamiento entero,5,flexible
29333028,Espectacular departamento para viajar en familia,220958128,Nicolas,2018-10-16,FALSE,Miguel Hidalgo,19.44526,-99.20493,Alojamiento entero,9,flexible
29333289,Increible Departamento a unos pasos de Carso,220958128,Nicolas,2018-10-16,FALSE,Miguel Hidalgo,19.44337,-99.20541,Alojamiento entero,4,flexible
29333353,HABITACIÓN PRIVADA A 5 MINS. DEL AEROPUERTO T2.,209817229,Margot,2018-08-15,FALSE,Iztacalco,19.40371,-99.06247,Habitación privada,2,flexible
29333380,DEPARTAMENTO SEMI AMUEBLADO 222 TORRE 1,220979508,Victor,2018-10-16,FALSE,Cuauhtémoc,19.429,-99.16136,Alojamiento entero,3,flexible
29333901,Acogedor Estudio en la Condesa.,14014934,Eckaterine,2014-04-07,TRUE,Cuauhtémoc,19.40449,-99.16931,Alojamiento entero,2,flexible
29334148,"Amplio, acogedor y super bien ubicado, con Roof",136047642,Valentina,2017-06-20,TRUE,Cuauhtémoc,19.42125,-99.15365,Habitación privada,2,moderate
29334315,"Beautiful apartment, nice area!",142644556,Georgina,2017-07-26,FALSE,Benito Juárez,19.39869,-99.15122,Alojamiento entero,6,moderate
29334663,"Coyoacán Artistic, Pacefull and Wise",220990279,Rommel,2018-10-16,FALSE,Coyoacán,19.3427,-99.16943,Habitación privada,2,flexible
29334667,Cozy accommodation with excellent location,46089074,Christian,2015-10-08,FALSE,Cuauhtémoc,19.42419,-99.15264,Alojamiento entero,4,moderate
29334817,My Immaculate Home- Great Location,46682221,Patricio,2015-10-16,TRUE,Cuauhtémoc,19.42924,-99.15165,Alojamiento entero,6,strict_14_with_grace_period
29335844,Habitaciones al sur CDMX,221000706,Hugo,2018-10-16,FALSE,Tlalpan,19.28036,-99.17181,Habitación privada,1,flexible
29335874,"Acogedor, confortable y bien ubicado con Roof",136047642,Valentina,2017-06-20,TRUE,Cuauhtémoc,19.42107,-99.1526,Habitación privada,2,moderate
29336005,All apartment near the center.,221004613,Celeste,2018-10-16,FALSE,Cuauhtémoc,19.45059,-99.12568,Alojamiento entero,8,strict_14_with_grace_period
29336902,Barajas 85,221012445,Alejandro,2018-10-16,TRUE,Cuauhtémoc,19.404419999999998,-99.14839,Habitación privada,1,flexible
29338008,Siéntete como en tu casa.,221022408,Norma,2018-10-16,FALSE,Venustiano Carranza,19.41409,-99.08475,Habitación privada,2,flexible
29338136,Beautiful Condo in the best area of Mexico City,218815207,Elia,2018-10-04,FALSE,Benito Juárez,19.36532,-99.18421,Alojamiento entero,4,strict_14_with_grace_period
29338328,Habitación Pamela,218466937,Mariana,2018-10-02,FALSE,Benito Juárez,19.3968,-99.17179,Habitación privada,2,flexible
29338646,Habitación Barbara,218466937,Mariana,2018-10-02,FALSE,Benito Juárez,19.39498,-99.17372,Habitación privada,2,flexible
29339426,"Habitaciones en renta, o departamento completo.",103534618,1996,2016-11-13,FALSE,Cuauhtémoc,19.44499,-99.13648,Habitación compartida,6,flexible
29339498,Hermoso departamento en el corazón de la Condesa.,54298028,Juan Carlos,2016-01-12,FALSE,Cuauhtémoc,19.41633,-99.17713,Alojamiento entero,4,moderate
29339688,Vivienda independiente en Ciudad de méxico,221039573,Juan,2018-10-16,FALSE,Cuajimalpa de Morelos,19.35463,-99.3086,Habitación privada,1,flexible
29339851,Minimalist Roma Condesa,181315638,Arlette & Sergio,2018-03-29,FALSE,Cuauhtémoc,19.42163,-99.17126,Alojamiento entero,3,moderate
29339852,Habitación Cristina,218466937,Mariana,2018-10-02,FALSE,Benito Juárez,19.39532,-99.17219,Habitación privada,2,flexible
29340459,Cozy full apartment in the heart of downtown,123335218,Fermin,2017-03-29,TRUE,Cuauhtémoc,19.43835,-99.1359,Alojamiento entero,4,strict_14_with_grace_period
29340651,Depa Alvarito a 5 minutos de Santa fe,221048058,José Alvaro,2018-10-16,FALSE,Álvaro Obregón,19.35988,-99.24538,Habitación privada,1,flexible
29340838,Habitacion Gloria,218466937,Mariana,2018-10-02,FALSE,Benito Juárez,19.39483,-99.17234,Habitación privada,2,flexible
29341012,Habitación Antonella,218466937,Mariana,2018-10-02,FALSE,Benito Juárez,19.39699,-99.17356,Habitación privada,4,flexible
