anio	anfitrion	estadio	ciudad	partido_orden	fecha	equipo_1	equipo_2	equipo_1_final	equipo_2_final
2014	Brasil	Arena Amazônia	Manaus (UTC-4)	(30)	2014-06-22	Estados Unidos	Portugal	2	2
2014	Brasil	Estádio do Maracanã	Rio de Janeiro (UTC-3)	(31)	2014-06-22	Bélgica	Rusia	1	0
2014	Brasil	Estádio Beira-Rio	Porto Alegre (UTC-3)	(32)	2014-06-22	Corea del Sur	Argelia	2	4
2014	Brasil	Estádio Nacional Mané Garrincha	Brasília (UTC-3)	(33)	2014-06-23	Camerún	Brasil	1	4
2014	Brasil	Arena Pernambuco	Recife (UTC-3)	(34)	2014-06-23	Croacia	Mexico	1	3
2014	Brasil	Arena da Baixada	Curitiba (UTC-3)	(35)	2014-06-23	Australia	España	0	3
2014	Brasil	Arena de São Paulo	São Paulo (UTC-3)	(36)	2014-06-23	Países Bajos	Chile	2	0
2014	Brasil	Arena Pantanal	Cuiabá (UTC-4)	(37)	2014-06-24	Japón	Colombia	1	4
2014	Brasil	Estádio Castelão	Fortaleza (UTC-3)	(38)	2014-06-24	Grecia	Costa de Marfil	2	1
2014	Brasil	Estádio das Dunas	Natal (UTC-3)	(39)	2014-06-24	Italia	Uruguay	0	1
2014	Brasil	Estádio Mineirão	Belo Horizonte (UTC-3)	(40)	2014-06-24	Costa Rica	Inglaterra	0	0
2014	Brasil	Arena Amazônia	Manaus (UTC-4)	(41)	2014-06-25	Honduras	Suiza	0	3
2014	Brasil	Estádio do Maracanã	Rio de Janeiro (UTC-3)	(42)	2014-06-25	Ecuador	Francia	0	0
2014	Brasil	Estádio Beira-Rio	Porto Alegre (UTC-3)	(43)	2014-06-25	Nigeria	Argentina	2	3
2014	Brasil	Arena Fonte Nova	Salvador (UTC-3)	(44)	2014-06-25	Bosnia Herzegovina	Irán	3	1
2014	Brasil	Arena Pernambuco	Recife (UTC-3)	(45)	2014-06-26	Estados Unidos	Alemania	0	1
2014	Brasil	Estádio Nacional Mané Garrincha	Brasília (UTC-3)	(46)	2014-06-26	Portugal	Ghana	2	1
2014	Brasil	Arena de São Paulo	São Paulo (UTC-3)	(47)	2014-06-26	Corea del Sur	Bélgica	0	1
2014	Brasil	Arena da Baixada	Curitiba (UTC-3)	(48)	2014-06-26	Argelia	Rusia	1	1
2014	Brasil	Estádio Mineirão	Belo Horizonte (UTC-3)  # 1A - 2B	(49)	2014-06-28	Brasil	Chile	3	2
2014	Brasil	Estádio do Maracanã	Rio de Janeiro (UTC-3)   # 1C - 2D	(50)	2014-06-28	Colombia	Uruguay	2	0
2014	Brasil	Estádio Castelão	Fortaleza (UTC-3)        # 1B - 2A	(51)	2014-06-29	Países Bajos	Mexico	2	1
2014	Brasil	Arena Pernambuco	Recife (UTC-3)     # 1D - 2C	(52)	2014-06-29	Costa Rica	Grecia	5	3
2014	Brasil	Estádio Nacional Mané Garrincha	Brasília (UTC-3)     # 1E - 2F	(53)	2014-06-30	Francia	Nigeria	2	0
2014	Brasil	Estádio Beira-Rio	Porto Alegre (UTC-3)    # 1G - 2H	(54)	2014-06-30	Alemania	Argelia	2	1
2014	Brasil	Arena de São Paulo	São Paulo    # 1F - 2E	(55)	2014-07-01	Argentina	Suiza	1	0
2014	Brasil	Arena Fonte Nova	Salvador     # 1H - 2G	(56)	2014-07-01	Bélgica	Estados Unidos	2	1
2014	Brasil	Estádio Castelão	Fortaleza    # W49 - W50	(57)	2014-07-04	Brasil	Colombia	2	1
2014	Brasil	Estádio do Maracanã	Rio de Janeiro (UTC-3)   # W53 - W54	(58)	2014-07-04	Francia	Alemania	0	1
2014	Brasil	Arena Fonte Nova	Salvador (UTC-3)    # W51 - W52	(59)	2014-07-05	Países Bajos	Costa Rica	4	3
2014	Brasil	Estádio Nacional Mané Garrincha	Brasília (UTC-3)    # W55 - W56	(60)	2014-07-05	Argentina	Bélgica	1	0
2014	Brasil	Estádio Mineirão	Belo Horizonte (UTC-3)   # W57 - W58	(61)	2014-07-08	Brasil	Alemania	1	7
2014	Brasil	Arena de São Paulo	São Paulo (UTC-3)    # W59 - W69	(62)	2014-07-09	Países Bajos	Argentina	2	4
2014	Brasil	Estádio Nacional Mané Garrincha	Brasília (UTC-3)   # L61 - L62	(63)	2014-07-12	Brasil	Países Bajos	0	3
2014	Brasil	Estádio do Maracanã	Rio de Janeiro (UTC-3)   # W61 - W62	(64)	2014-07-13	Alemania	Argentina	1	0
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(1)	2018-06-14	Rusia	Arabia Saudita	5	0
2018	Rusia	Ekaterinburg Arena	Ekaterinburg (UTC+5)	(2)	2018-06-15	Egipto	Uruguay	0	1
2018	Rusia	Saint Petersburg Stadium	Saint Petersburg (UTC+3)	(4)	2018-06-15	Marruecos	Irán	0	1
2018	Rusia	Fisht Stadium	Sochi (UTC+3)	(3)	2018-06-15	Portugal	España	2	1
2018	Rusia	Kazan Arena	Kazan (UTC+3)	(5)	2018-06-16	Francia	Australia	2	1
2018	Rusia	Mordovia Arena	Saransk (UTC+3)	(6)	2018-06-16	Perú	Dinamarca	0	1
2018	Rusia	Spartak Stadium	Moscow (UTC+3)	(7)	2018-06-16	Argentina	Islandia	1	1
2018	Rusia	Kaliningrad Stadium	Kaliningrad (UTC+2)	(8)	2018-06-16	Croacia	Nigeria	2	0
2018	Rusia	Samara Arena	Samara (UTC+4)	(10)	2018-06-17	Costa Rica	Serbia	0	1
2018	Rusia	Rostov Arena	Rostov-on-Don (UTC+3)	(9)	2018-06-17	Brasil	Suiza	1	0
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(11)	2018-06-17	Alemania	Mexico	0	1
2018	Rusia	Nizhny Novgorod Stadium	Nizhny Novgorod (UTC+3)	(12)	2018-06-18	Suecia	Corea del Sur	1	0
2018	Rusia	Fisht Stadium	Sochi (UTC+3)	(13)	2018-06-18	Bélgica	Panamá	3	0
2018	Rusia	Volgograd Arena	Volgograd (UTC+3)	(14)	2018-06-18	Túnez	Inglaterra	1	2
2018	Rusia	Saint Petersburg Stadium	Saint Petersburg (UTC+3)	(17)	2018-06-19	Rusia	Egipto	3	1
2018	Rusia	Mordovia Arena	Saransk (UTC+3)	(16)	2018-06-19	Colombia	Japón	1	2
2018	Rusia	Spartak Stadium	Moscow (UTC+3)	(15)	2018-06-19	Polonia	Senegal	1	2
2018	Rusia	Rostov Arena	Rostov-on-Don (UTC+3)	(18)	2018-06-20	Uruguay	Arabia Saudita	1	0
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(19)	2018-06-20	Portugal	Marruecos	1	0
2018	Rusia	Kazan Arena	Kazan (UTC+3)	(20)	2018-06-20	Irán	España	0	1
2018	Rusia	Samara Arena	Samara (UTC+4)	(22)	2018-06-21	Dinamarca	Australia	1	1
2018	Rusia	Ekaterinburg Arena	Ekaterinburg (UTC+5)	(21)	2018-06-21	Francia	Perú	1	0
2018	Rusia	Nizhny Novgorod Stadium	Nizhny Novgorod (UTC+3)	(23)	2018-06-21	Argentina	Croacia	0	3
2018	Rusia	Volgograd Arena	Volgograd (UTC+3)	(24)	2018-06-22	Nigeria	Islandia	2	0
2018	Rusia	Saint Petersburg Stadium	Saint Petersburg (UTC+3)	(25)	2018-06-22	Brasil	Costa Rica	2	0
2018	Rusia	Kaliningrad Stadium	Kaliningrad (UTC+2)	(26)	2018-06-22	Serbia	Suiza	1	2
2018	Rusia	Rostov Arena	Rostov-on-Don (UTC+3)	(28)	2018-06-23	Corea del Sur	Mexico	1	2
2018	Rusia	Fisht Stadium	Sochi (UTC+3)	(27)	2018-06-23	Alemania	Suecia	2	1
2018	Rusia	Spartak Stadium	Moscow (UTC+3)	(29)	2018-06-23	Bélgica	Túnez	5	2
2018	Rusia	Nizhny Novgorod Stadium	Nizhny Novgorod (UTC+3)	(30)	2018-06-24	Inglaterra	Panamá	6	1
2018	Rusia	Ekaterinburg Arena	Ekaterinburg (UTC+5)	(32)	2018-06-24	Japón	Senegal	1	1
2018	Rusia	Kazan Arena	Kazan (UTC+3)	(31)	2018-06-24	Polonia	Colombia	0	3
2018	Rusia	Samara Arena	Samara (UTC+4)	(33)	2018-06-25	Uruguay	Rusia	3	0
2018	Rusia	Volgograd Arena	Volgograd (UTC+3)	(34)	2018-06-25	Arabia Saudita	Egipto	2	1
2018	Rusia	Mordovia Arena	Saransk (UTC+3)	(35)	2018-06-25	Irán	Portugal	0	1
2018	Rusia	Kaliningrad Stadium	Kaliningrad (UTC+2)	(36)	2018-06-25	España	Marruecos	1	1
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(37)	2018-06-26	Dinamarca	Francia	0	0
2018	Rusia	Fisht Stadium	Sochi (UTC+3)	(38)	2018-06-26	Australia	Perú	0	2
2018	Rusia	Saint Petersburg Stadium	Saint Petersburg (UTC+3)	(39)	2018-06-26	Nigeria	Argentina	1	2
2018	Rusia	Rostov Arena	Rostov-on-Don (UTC+3)	(40)	2018-06-26	Islandia	Croacia	1	2
2018	Rusia	Spartak Stadium	Moscow (UTC+3)	(41)	2018-06-27	Serbia	Brasil	0	2
2018	Rusia	Nizhny Novgorod Stadium	Nizhny Novgorod (UTC+3)	(42)	2018-06-27	Suiza	Costa Rica	1	0
2018	Rusia	Kazan Arena	Kazan (UTC+3)	(43)	2018-06-27	Corea del Sur	Alemania	2	0
2018	Rusia	Ekaterinburg Arena	Ekaterinburg (UTC+5)	(44)	2018-06-27	Mexico	Suecia	0	3
2018	Rusia	Kaliningrad Stadium	Kaliningrad (UTC+2)	(45)	2018-06-28	Inglaterra	Bélgica	0	1
2018	Rusia	Mordovia Arena	Saransk (UTC+3)	(46)	2018-06-28	Panamá	Túnez	1	2
2018	Rusia	Volgograd Arena	Volgograd (UTC+3)	(47)	2018-06-28	Japón	Polonia	0	1
2018	Rusia	Samara Arena	Samara (UTC+4)	(48)	2018-06-28	Senegal	Colombia	0	1
2018	Rusia	Fisht Stadium	Sochi (UTC+3)	(49)	2018-06-30	Uruguay	Portugal	2	1
2018	Rusia	Kazan Arena	Kazan (UTC+3)	(50)	2018-06-30	Francia	Argentina	4	3
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(51)	2018-07-01	España	Rusia	3	4
2018	Rusia	Nizhny Novgorod Stadium	Nizhny Novgorod (UTC+3)	(52)	2018-07-01	Croacia	Dinamarca	3	2
2018	Rusia	Samara Arena	Samara (UTC+4)	(53)	2018-07-02	Brasil	Mexico	2	0
2018	Rusia	Rostov Arena	Rostov-on-Don (UTC+3)	(54)	2018-07-02	Bélgica	Japón	3	2
2018	Rusia	Saint Petersburg Stadium	Saint Petersburg (UTC+3)	(55)	2018-07-03	Suecia	Suiza	1	0
2018	Rusia	Spartak Stadium	Moscow (UTC+3)	(56)	2018-07-03	Colombia	Inglaterra	3	4
2018	Rusia	Nizhny Novgorod Stadium	Nizhny Novgorod (UTC+3)	(57)	2018-07-06	Uruguay	Francia	0	2
2018	Rusia	Kazan Arena	Kazan (UTC+3)	(58)	2018-07-06	Brasil	Bélgica	1	2
2018	Rusia	Fisht Stadium	Sochi (UTC+3)	(59)	2018-07-07	Rusia	Croacia	3	4
2018	Rusia	Samara Arena	Samara (UTC+4)	(60)	2018-07-07	Suecia	Inglaterra	0	2
2018	Rusia	Saint Petersburg Stadium	St. Petersburg (UTC+3)	(61)	2018-07-10	Francia	Bélgica	1	0
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(62)	2018-07-11	Croacia	Inglaterra	2	1
2018	Rusia	Saint Petersburg Stadium	St. Petersburg (UTC+3)	(63)	2018-07-14	Bélgica	Inglaterra	2	0
2018	Rusia	Luzhniki Stadium	Moscow (UTC+3)	(64)	2018-07-15	Francia	Croacia	4	2
